2024-03-08 22:31:23,266 INFO    StreamThr :838535 [internal.py:wandb_internal():87] W&B internal server running at pid: 838535, started at: 2024-03-08 22:31:23.266064
2024-03-08 22:31:23,267 DEBUG   HandlerThread:838535 [handler.py:handle_request():144] handle_request: status
2024-03-08 22:31:23,267 INFO    WriterThread:838535 [datastore.py:open_for_write():85] open: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240308_223123-jowq5h3c/run-jowq5h3c.wandb
2024-03-08 22:31:23,268 DEBUG   SenderThread:838535 [sender.py:send():334] send: header
2024-03-08 22:31:23,271 DEBUG   SenderThread:838535 [sender.py:send():334] send: run
2024-03-08 22:31:25,140 INFO    SenderThread:838535 [dir_watcher.py:__init__():216] watching files in: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240308_223123-jowq5h3c/files
2024-03-08 22:31:25,140 INFO    SenderThread:838535 [sender.py:_start_run_threads():1065] run started: jowq5h3c with start time 1709955083.266149
2024-03-08 22:31:25,140 DEBUG   SenderThread:838535 [sender.py:send_request():361] send_request: summary_record
2024-03-08 22:31:25,140 INFO    SenderThread:838535 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-03-08 22:31:25,141 DEBUG   HandlerThread:838535 [handler.py:handle_request():144] handle_request: check_version
2024-03-08 22:31:25,142 DEBUG   SenderThread:838535 [sender.py:send_request():361] send_request: check_version
2024-03-08 22:31:25,362 DEBUG   HandlerThread:838535 [handler.py:handle_request():144] handle_request: run_start
2024-03-08 22:31:25,367 DEBUG   HandlerThread:838535 [system_info.py:__init__():31] System info init
2024-03-08 22:31:25,367 DEBUG   HandlerThread:838535 [system_info.py:__init__():46] System info init done
2024-03-08 22:31:25,367 INFO    HandlerThread:838535 [system_monitor.py:start():151] Starting system monitor
