2024-03-09 12:48:44,075 INFO    StreamThr :872608 [internal.py:wandb_internal():87] W&B internal server running at pid: 872608, started at: 2024-03-09 12:48:44.074913
2024-03-09 12:48:44,075 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status
2024-03-09 12:48:44,076 INFO    WriterThread:872608 [datastore.py:open_for_write():85] open: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/run-egs0esd2.wandb
2024-03-09 12:48:44,077 DEBUG   SenderThread:872608 [sender.py:send():334] send: header
2024-03-09 12:48:44,083 DEBUG   SenderThread:872608 [sender.py:send():334] send: run
2024-03-09 12:48:44,551 INFO    SenderThread:872608 [dir_watcher.py:__init__():216] watching files in: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files
2024-03-09 12:48:44,551 INFO    SenderThread:872608 [sender.py:_start_run_threads():1065] run started: egs0esd2 with start time 1710006524.074399
2024-03-09 12:48:44,551 DEBUG   SenderThread:872608 [sender.py:send_request():361] send_request: summary_record
2024-03-09 12:48:44,551 INFO    SenderThread:872608 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-03-09 12:48:44,552 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: check_version
2024-03-09 12:48:44,552 DEBUG   SenderThread:872608 [sender.py:send_request():361] send_request: check_version
2024-03-09 12:48:44,703 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: run_start
2024-03-09 12:48:44,707 DEBUG   HandlerThread:872608 [system_info.py:__init__():31] System info init
2024-03-09 12:48:44,707 DEBUG   HandlerThread:872608 [system_info.py:__init__():46] System info init done
2024-03-09 12:48:44,707 INFO    HandlerThread:872608 [system_monitor.py:start():151] Starting system monitor
2024-03-09 12:48:44,707 INFO    SystemMonitor:872608 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-03-09 12:48:44,708 INFO    HandlerThread:872608 [system_monitor.py:probe():172] Collecting system info
2024-03-09 12:48:44,708 INFO    SystemMonitor:872608 [interfaces.py:start():168] Started cpu
2024-03-09 12:48:44,708 INFO    SystemMonitor:872608 [interfaces.py:start():168] Started disk
2024-03-09 12:48:44,708 INFO    SystemMonitor:872608 [interfaces.py:start():168] Started gpu
2024-03-09 12:48:44,709 INFO    SystemMonitor:872608 [interfaces.py:start():168] Started memory
2024-03-09 12:48:44,709 INFO    SystemMonitor:872608 [interfaces.py:start():168] Started network
2024-03-09 12:48:44,716 DEBUG   HandlerThread:872608 [system_info.py:probe():195] Probing system
2024-03-09 12:48:44,719 DEBUG   HandlerThread:872608 [system_info.py:_probe_git():180] Probing git
2024-03-09 12:48:44,725 DEBUG   HandlerThread:872608 [system_info.py:_probe_git():188] Probing git done
2024-03-09 12:48:44,726 DEBUG   HandlerThread:872608 [system_info.py:probe():241] Probing system done
2024-03-09 12:48:44,726 DEBUG   HandlerThread:872608 [system_monitor.py:probe():181] {'os': 'Linux-6.0.12-76060006-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-03-09T17:48:44.716654', 'startedAt': '2024-03-09T17:48:44.069281', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/multirun/2024-03-09/12-46-46/1/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_artifact'), 'state': 'running', 'program': '/home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/haddocksmack/Project-Build-an-ML-Pipeline-Starter.git', 'commit': 'b31492eb10f2f5a028883e64555050c04e452fe7'}, 'email': 'reed.corey@gmail.com', 'root': '/home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter', 'host': 'coreys-desktop', 'username': 'haddocksmack', 'executable': '/home/haddocksmack/anaconda3/envs/mlflow-d6c04384fb9356865b6d231fc3cbd1b1b9b4863e/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3748.8110833333335, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4570.497, 'min': 2200.0, 'max': 3700.0}, {'current': 4412.032, 'min': 2200.0, 'max': 3700.0}, {'current': 4298.792, 'min': 2200.0, 'max': 3700.0}, {'current': 3711.695, 'min': 2200.0, 'max': 3700.0}, {'current': 3802.88, 'min': 2200.0, 'max': 3700.0}, {'current': 3700.0, 'min': 2200.0, 'max': 3700.0}, {'current': 4649.899, 'min': 2200.0, 'max': 3700.0}, {'current': 3827.092, 'min': 2200.0, 'max': 3700.0}, {'current': 3709.165, 'min': 2200.0, 'max': 3700.0}, {'current': 3719.165, 'min': 2200.0, 'max': 3700.0}, {'current': 3854.33, 'min': 2200.0, 'max': 3700.0}, {'current': 3722.363, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 453.13574981689453, 'used': 32.91344451904297}, 'gpu': 'NVIDIA GeForce GTX 1650 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650 SUPER', 'memory_total': 4294967296}], 'memory': {'total': 31.288772583007812}}
2024-03-09 12:48:44,726 INFO    HandlerThread:872608 [system_monitor.py:probe():182] Finished collecting system info
2024-03-09 12:48:44,726 INFO    HandlerThread:872608 [system_monitor.py:probe():185] Publishing system info
2024-03-09 12:48:44,726 DEBUG   HandlerThread:872608 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-03-09 12:48:44,726 DEBUG   HandlerThread:872608 [system_info.py:_save_pip():67] Saving pip packages done
2024-03-09 12:48:44,726 DEBUG   HandlerThread:872608 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-03-09 12:48:45,553 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/wandb-summary.json
2024-03-09 12:48:45,553 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/conda-environment.yaml
2024-03-09 12:48:45,553 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/requirements.txt
2024-03-09 12:48:45,951 DEBUG   HandlerThread:872608 [system_info.py:_save_conda():86] Saving conda packages done
2024-03-09 12:48:45,951 INFO    HandlerThread:872608 [system_monitor.py:probe():187] Finished publishing system info
2024-03-09 12:48:45,953 DEBUG   SenderThread:872608 [sender.py:send():334] send: files
2024-03-09 12:48:45,953 INFO    SenderThread:872608 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-03-09 12:48:45,957 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: stop_status
2024-03-09 12:48:45,957 DEBUG   SenderThread:872608 [sender.py:send_request():361] send_request: stop_status
2024-03-09 12:48:46,195 DEBUG   SenderThread:872608 [sender.py:send():334] send: telemetry
2024-03-09 12:48:46,195 DEBUG   SenderThread:872608 [sender.py:send():334] send: config
2024-03-09 12:48:46,195 DEBUG   SenderThread:872608 [sender.py:send():334] send: config
2024-03-09 12:48:46,488 INFO    Thread-16 :872608 [upload_job.py:push():143] Uploaded file /tmp/tmp1yxzc5aqwandb/8pmfxd1f-wandb-metadata.json
2024-03-09 12:48:46,536 DEBUG   SenderThread:872608 [sender.py:send():334] send: use_artifact
2024-03-09 12:48:46,552 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/conda-environment.yaml
2024-03-09 12:48:46,552 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/wandb-metadata.json
2024-03-09 12:48:47,552 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/output.log
2024-03-09 12:48:49,552 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/output.log
2024-03-09 12:48:49,910 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status_report
2024-03-09 12:48:54,910 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status_report
2024-03-09 12:48:59,911 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status_report
2024-03-09 12:49:00,956 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: keepalive
2024-03-09 12:49:00,956 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: keepalive
2024-03-09 12:49:04,911 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status_report
2024-03-09 12:49:05,959 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: keepalive
2024-03-09 12:49:09,912 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: status_report
2024-03-09 12:49:10,959 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: keepalive
2024-03-09 12:49:12,082 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: log_artifact
2024-03-09 12:49:12,083 DEBUG   SenderThread:872608 [sender.py:send_request():361] send_request: log_artifact
2024-03-09 12:49:12,681 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: partial_history
2024-03-09 12:49:13,557 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/output.log
2024-03-09 12:49:13,558 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/media/images/feature_importance_0_87f735df84d8b09c948d.png
2024-03-09 12:49:13,558 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/media
2024-03-09 12:49:13,558 INFO    Thread-13 :872608 [dir_watcher.py:_on_file_created():275] file/dir created: /home/haddocksmack/Documents/WGU/D501 - ML DevOps/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240309_124844-egs0esd2/files/media/images
2024-03-09 12:49:13,703 DEBUG   HandlerThread:872608 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-09 12:49:13,852 INFO    Thread-20 :872608 [upload_job.py:push():98] Skipped uploading /home/haddocksmack/.local/share/wandb/artifacts/staging/tmp0mnpjfnq
2024-03-09 12:49:13,852 INFO    Thread-22 :872608 [upload_job.py:push():98] Skipped uploading /home/haddocksmack/.local/share/wandb/artifacts/staging/tmpzuli2lks
